time_s,stage,Ip_MA,loop_voltage_V,loop_voltage_required_V,loop_voltage_cs_V,loop_voltage_inductive_V,loop_voltage_resistive_V,plasma_inductance_H,plasma_resistance_ohm,electron_temperature_eV,flux_consumed_Wb,stage_3_flux_used_Wb,flux_remaining_Wb,flux_margin_fraction,q95,internal_inductance,poloidal_beta,Bv_required_T,pf_balance_residual,x_point_residual,strike_point_residual,vertical_stability_margin,vs_reserved_fraction,major_radius_m,minor_radius_m,elongation,triangularity,vertical_position_m,lower_x_point_R_m,lower_x_point_Z_m,strike_point_lower_outer_R_m,strike_point_lower_outer_Z_m,strike_point_lower_inner_R_m,strike_point_lower_inner_Z_m,I_CS1_kA,I_CS2_kA,I_CS3_kA,I_PF1_kA,I_PF2_kA,I_PF3_kA,I_PF4_kA,I_Div1_kA,I_Div2_kA,I_VS_bias_kA,note
4.5,flattop,8.704755282581475,0.9102535088927659,0.9102535088927659,0.9122500309402983,-0.043009161707919304,0.9532626706006853,3.838313423104137e-06,1.0951056516295154e-07,3040.859144976559,47.00136392627018,1.5013639262701801,72.99863607372981,0.6083219672810818,3.2118042545894405,0.7895105651629516,0.3541582338163552,1.1772600093202046,0.0,0.0044999999999999945,0.0,0.35951496117668946,0.7,1.8514265847744429,0.5714265847744426,1.75,0.35,0.0014265847744427305,1.5542797543233282,-1.0513905764746874,1.72,-1.18,1.22,-1.1,7.658780925847682,6.045041234463576,4.658780925847682,10.5,12.0,8.5,-7.0,1.2,-1.2,0.0,flattop_minimum_physics_hold
4.52,flattop,8.704714952679463,0.9062352522924906,0.9062352522924906,0.9082443805926282,-0.046320881155673996,0.9525561334481646,3.8382285675207405e-06,1.0942990535892864e-07,3038.8310441112867,47.01952881388203,1.519528813882033,72.98047118611797,0.6081705932176498,3.2117041155395993,0.7894299053589287,0.35366530175027117,1.1770184093883393,0.0,0.004500000000000094,0.0023592965775054665,0.3595190748266946,0.7,1.8514144858038395,0.5714144858038392,1.75,0.35,0.001414485803839297,1.554243457411518,-1.0514976879503535,1.7174933353287138,-1.18,1.222506664671286,-1.1,7.654652542299534,6.039536723066045,4.654652542299534,10.5,12.0,8.5,-7.0,1.1952930285763756,-1.1964495326116642,0.0,flattop_minimum_physics_hold
4.54,flattop,8.704671644712283,0.9021943386057004,0.9021943386057004,0.9042147954490954,-0.049603092387888716,0.9517974309935892,3.838137447900389e-06,1.0934328942456612e-07,3036.7784167262716,47.03761310979102,1.5376131097910175,72.96238689020899,0.6080198907517416,3.211596582460582,0.7893432894245661,0.35317005460104184,1.176774993602273,0.0,0.004500000000000012,0.004681385638608124,0.35952349223934715,0.7,1.851401493413685,0.5714014934136848,1.75,0.35,0.0014014934136849183,1.5542044802410548,-1.0516038534542096,1.7150262022567029,-1.18,1.224973797743297,-1.1,7.650542475047493,6.0340566333966565,4.650542475047493,10.5,12.0,8.5,-7.0,1.1906602889039104,-1.192955058214989,0.0,flattop_minimum_physics_hold
4.56,flattop,8.704625386034172,0.8981333370215328,0.8981333370215328,0.9001638378136163,-0.05285370696841248,0.9509870439899453,3.838040122204582e-06,1.0925077206834458e-07,3034.7025593049657,47.05561638654729,1.5556163865472925,72.94438361345271,0.6078698634454393,3.211481723378834,0.7892507720683446,0.3526728051773814,1.176529915645973,0.0,0.0045000000000000664,0.006929646451665769,0.3595282106245144,0.7,1.8513876158102518,0.5713876158102517,1.75,0.35,0.0013876158102516874,1.5541628474307552,-1.0517090059298482,1.7126375089463064,-1.18,1.2273624910536935,-1.1,7.646450821239249,6.028601094985665,4.646450821239249,10.5,12.0,8.5,-7.0,1.1861748420547036,-1.1895716867587076,0.0,flattop_minimum_physics_hold
4.58,flattop,8.704576205863104,0.8940548288331525,0.8940548288331525,0.8960940829273426,-0.056070657091380746,0.9501254859245332,3.837936652338391e-06,1.0915241172620917e-07,3032.604783003409,47.07353826820584,1.5735382682058372,72.92646173179416,0.607720514431618,3.2113596109542244,0.7891524117262092,0.3521738675526837,1.176283330256738,0.0,0.004500000000000114,0.009068622600610463,0.35953322700196333,0.7,1.8513728617589316,0.5713728617589313,1.75,0.35,0.0013728617589313763,1.5541185852767943,-1.0518130789607116,1.7103649265179657,-1.18,1.2296350734820343,-1.1,7.642377666316852,6.023170221755802,4.642377666316852,10.5,12.0,8.5,-7.0,1.1819074262050429,-1.1863527760318138,0.0,flattop_minimum_physics_hold
4.6,flattop,8.704524135262329,0.889961405766428,0.889961405766428,0.89200811729979,-0.059251896924092315,0.9492133026905203,3.837827104110252e-06,1.0904827052466019e-07,3030.4864128220765,47.091378430551835,1.5913784305518348,72.90862156944817,0.6075718464120681,3.2112303224338876,0.7890482705246602,0.3516735568666463,1.1760353931276109,0.0,0.0044999999999999225,0.011064581153810989,0.35953853820324233,0.7,1.851357240578699,0.571357240578699,1.75,0.35,0.0013572405786990295,1.554071721736097,-1.0519160068120428,1.7082442949541505,-1.18,1.2317557050458494,-1.1,7.638323083965489,6.017764111953984,4.638323083965489,10.5,12.0,8.5,-7.0,1.1779253410521084,-1.1833490901793546,0.0,flattop_minimum_physics_hold
4.62,flattop,8.704469207120756,0.8858556683051468,0.8858556683051468,0.8879085370357873,-0.062395403932665,0.9482510722378118,3.837711547189272e-06,1.0893841424151262e-07,3028.348786768978,47.10913660129255,1.6091366012925477,72.89086339870745,0.6074238616558955,3.2110939396031233,0.7889384142415127,0.3511721891262219,1.1757862608091798,0.0,0.004500000000000035,0.012886044652555575,0.3595441408736828,0.7,1.851340762136227,0.5713407621362269,1.75,0.35,0.0013407621362268955,1.5540222864086808,-1.0520177244724052,1.7063090578814262,-1.18,1.2336909421185738,-1.1,7.634287136069872,6.012382848093162,4.634287136069872,10.5,12.0,8.5,-7.0,1.1742913864575444,-1.1806079991215384,0.0,flattop_minimum_physics_hold
4.64,flattop,8.704411456132174,0.8817402240073293,0.8817402240073293,0.8837979461562382,-0.06549918019614119,0.9472394042034705,3.8375900550600135e-06,1.0882291226434954e-07,3026.1932550145443,47.12681256021567,1.6268125602156687,72.87318743978433,0.6072765619982028,3.2109505487334378,0.7888229122643495,0.35067008100602143,1.175536090610832,0.0,0.0044999999999999285,0.014504287529379224,0.35955003147451814,0.7,1.8513234368396525,0.5713234368396524,1.75,0.35,0.0013234368396524304,1.5539703105189573,-1.052118167694744,1.7045897351444843,-1.18,1.2354102648555156,-1.1,7.630269872678253,6.007026496904336,4.630269872678253,10.5,12.0,8.5,-7.0,1.1710628720561265,-1.1781727315017956,0.0,flattop_minimum_physics_hold
4.66,flattop,8.704350918773347,0.8776176858261076,0.8776176858261076,0.8796789549167183,-0.06856125369582035,0.9461789395219279,3.837462704974825e-06,1.0870183754669524e-07,3024.021179038834,47.144406139314,1.6444061393140004,72.855593860686,0.60712994883905,3.2108002405277265,0.7887018375466953,0.3501675496482954,1.1752850405015107,0.0,0.004500000000000058,0.01589378912742351,0.35955620628511853,0.7,1.8513052756320043,0.5713052756320043,1.75,0.35,0.0013052756320042882,1.553915826896013,-1.0522172730369674,1.7031134414899596,-1.18,1.2368865585100404,-1.1,7.6262713319740865,6.0016951092987805,4.6262713319740865,10.5,12.0,8.5,-7.0,1.168290713448585,-1.1760816929452471,0.0,flattop_minimum_physics_hold
4.68,flattop,8.704287633280968,0.8734906704213193,0.8734906704213193,0.8755541781237135,-0.07157967959392939,0.9450703500152488,3.837329577903765e-06,1.0857526656193652e-07,3021.833930771587,47.161917222876475,1.6619172228764754,72.83808277712353,0.6069840231426961,3.2106431100626436,0.7885752665619365,0.3496649124626204,1.1750332690100551,0.0,0.004500000000000034,0.01703263617643859,0.35956266140534127,0.7,1.8512862899842906,0.5712862899842904,1.75,0.35,0.0012862899842904787,1.5538588699528715,-1.052314977902017,1.7019034589506796,-1.18,1.2380965410493203,-1.1,7.622291540255342,5.996388720340455,4.622291540255342,10.5,12.0,8.5,-7.0,1.1660186292321697,-1.1743678603790566,0.0,flattop_minimum_physics_hold
4.7,flattop,8.704221639627509,0.8693617964770782,0.8693617964770782,0.8714262334491989,-0.07455254148663704,0.9439143379637153,3.8371907584820905e-06,1.0844327925502015e-07,3019.6328917256888,47.17934574754546,1.6793457475454616,72.82065425245455,0.6068387854371212,3.2104792567282128,0.7884432792550202,0.34916248692541596,1.1747809351251663,0.0,0.004499999999999912,0.0179028683781478,0.35956939275799393,0.7,1.851266491888253,0.571266491888253,1.75,0.35,0.0012664918882530224,1.553799475664759,-1.0524112205774054,1.7009788696740968,-1.18,1.239021130325903,-1.1,7.618330511921482,5.991107349228642,4.618330511921482,10.5,12.0,8.5,-7.0,1.1642824515322494,-1.1730582619665861,0.0,flattop_minimum_physics_hold
4.72,flattop,8.704152979495978,0.8652336830168799,0.8652336830168799,0.8672977397469789,-0.07747795264014153,0.9427116356570214,3.8370463349554375e-06,1.0830595899195811e-07,3017.419452124577,47.1966917023404,1.6966917023404022,72.8033082976596,0.60669423581383,3.2103087841646842,0.7883059589919581,0.3486605903794203,1.1745281981950821,0.0,0.00450000000000009,0.018490761650878238,0.3595763960914101,0.7,1.851245893848794,0.5712458938487937,1.75,0.35,0.0012458938487937194,1.5537376815463813,-1.052505940274197,1.7003542549854263,-1.18,1.2396457450145737,-1.1,7.614388249468087,5.985850999290782,4.614388249468087,10.5,12.0,8.5,-7.0,1.1631095609082953,-1.1721735508571172,0.0,flattop_minimum_physics_hold
4.74,flattop,8.704081696253585,0.8611089477200955,0.8611089477200955,0.8631713153684875,-0.08035405720627102,0.9414630049263665,3.836896399122642e-06,1.0816339250717184e-07,3015.1950100241456,47.213955128647775,1.7139551286477754,72.78604487135223,0.6065503739279353,3.210131800196707,0.7881633925071718,0.34815953983324904,1.174275217827005,0.0,0.0045000000000000265,0.01878704456652884,0.35958366698213423,0.7,1.851224508876076,0.5712245088760757,1.75,0.35,0.0012245088760757757,1.5536735266282273,-1.0525990771654004,1.7000394654314346,-1.18,1.2399605345685654,-1.1,7.610464743489139,5.980619657985518,4.610464743489139,10.5,12.0,8.5,-7.0,1.1625184545460974,-1.1717276794733462,0.0,flattop_minimum_physics_hold
4.76,flattop,8.704007834924354,0.8569902052443454,0.8569902052443454,0.8590495764822202,-0.08317903141341794,0.9401692366577634,3.836741046276313e-06,1.0801566984870876e-07,3012.9609704297027,47.23113612017742,1.7311361201774176,72.76886387982259,0.6064071989985216,3.209948416764849,0.7880156698487087,0.3476596517611664,1.1740221537863609,0.0,0.004499999999999984,0.01878704456652884,0.35959120083771584,0.7,1.8512023504773063,0.5712023504773063,1.75,0.35,0.0012023504773063154,1.553607051431919,-1.052690572423759,1.7000394654314346,-1.18,1.2399605345685654,-1.1,7.606559972686947,5.97541329691593,4.606559972686947,10.5,12.0,8.5,-7.0,1.1625184545460974,-1.1717276794733462,0.0,flattop_minimum_physics_hold
4.78,flattop,8.703931442160682,0.8528800655495914,0.8528800655495914,0.8549351353969685,-0.08595108473728834,0.9388311502868797,3.83658037514115e-06,1.0786288432136619e-07,3010.718744408538,47.24823482288536,1.7482348228853581,72.75176517711463,0.6062647098092886,3.2097587498545033,0.7878628843213662,0.3471612419031931,1.1737691658959446,0.0,0.004499999999999999,0.018490761650878238,0.3595989928996103,0.7,1.851179432648205,0.5711794326482049,1.75,0.35,0.0011794326482049283,1.5535382979446148,-1.0527803682589065,1.7003542549854263,-1.18,1.2396457450145737,-1.1,7.602673903889688,5.970231871852918,4.602673903889688,10.5,12.0,8.5,-7.0,1.1631095609082953,-1.1721735508571172,0.0,flattop_minimum_physics_hold
4.8,flattop,8.703852566213879,0.8487811322275214,0.8487811322275214,0.8508305988885563,-0.08866846104822493,0.9374495932757463,3.8364144878100735e-06,1.077051324277579e-07,3008.4697481986664,47.26525143486313,1.7652514348631314,72.73474856513687,0.6061229047094739,3.209562919422243,0.787705132427758,0.34666462506567797,1.1735164139350198,0.0,0.004499999999999961,0.0179028683781478,0.35960703824618434,0.7,1.8511557698641639,0.5711557698641636,1.75,0.35,0.0011557698641636843,1.5534673095924911,-1.052868407953869,1.7009788696740968,-1.18,1.239021130325903,-1.1,7.598806492076558,5.965075322768745,4.598806492076558,10.5,12.0,8.5,-7.0,1.1642824515322494,-1.1730582619665861,0.0,flattop_minimum_physics_hold
4.82,flattop,8.70377125690368,0.8446960008385316,0.8446960008385316,0.8467385665330265,-0.09132943973314454,0.9360254405716761,3.8362434896781984e-06,1.0754251380736104e-07,3006.2154023142966,47.28218620619379,1.782186206193792,72.71781379380622,0.6059817816150518,3.2093610493196536,0.7875425138073611,0.3461701149224597,1.1732640575384314,0.0,0.0045000000000000595,0.01703263617643859,0.35961533179582456,0.7,1.8511313770711042,0.5711313770711041,1.75,0.35,0.0011313770711041556,1.5533941312133126,-1.0529546359008883,1.7019034589506796,-1.18,1.2380965410493203,-1.1,7.594957680410499,5.959943573880666,4.594957680410499,10.5,12.0,8.5,-7.0,1.1660186292321697,-1.1743678603790566,0.0,flattop_minimum_physics_hold
4.84,flattop,8.70368756558679,0.8406272572570447,0.8406272572570447,0.8426616290477882,-0.09393233679170934,0.934559594048754,3.836067489374715e-06,1.0737513117358174e-07,3003.957130648608,47.29903943877475,1.7990394387747486,72.70096056122526,0.6058413380102105,3.209153267214701,0.7873751311735818,0.34567802381674395,1.1730122560958007,0.0,0.004499999999999971,0.01589378912742351,0.3596238683101473,0.7,1.8511062696760374,0.5711062696760372,1.75,0.35,0.0011062696760372613,1.5533188090281118,-1.0530389976365446,1.7031134414899596,-1.18,1.2368865585100404,-1.1,7.591127400278463,5.9548365337046185,4.591127400278463,10.5,12.0,8.5,-7.0,1.168290713448585,-1.1760816929452471,0.0,flattop_minimum_physics_hold
4.86,flattop,8.703601545124439,0.8365774760211995,0.8365774760211995,0.838602366639122,-0.09647550591105905,0.9330529819322585,3.835886598692699e-06,1.0720309024887905e-07,3001.696359574387,47.315811486107535,1.8158114861075347,72.68418851389247,0.6057015709491039,3.2089397045106853,0.7872030902488791,0.34518866256382014,1.1727611686508617,0.0,0.004500000000000095,0.014504287529379224,0.35963264239730713,0.7,1.851080463537332,0.5710804635373318,1.75,0.35,0.00108046353733186,1.5532413906119957,-1.0531214398761577,1.7045897351444843,-1.18,1.2354102648555156,-1.1,7.587315571339194,5.9497540951189265,4.587315571339194,10.5,12.0,8.5,-7.0,1.1710628720561265,-1.1781727315017956,0.0,flattop_minimum_physics_hold
4.88,flattop,8.703513249848994,0.8325492186978308,0.8325492186978308,0.8345633473595151,-0.09895733950857129,0.9315065582064022,3.83570093251692e-06,1.0702649969798849e-07,2999.4345170430997,47.332502753054726,1.832502753054726,72.66749724694527,0.6055624770578772,3.208720496262834,0.7870264996979885,0.3447023402547444,1.1725109538010068,0.0,0.004499999999999933,0.012886044652555575,0.35964164851540253,0.7,1.8510539749546984,0.5710539749546982,1.75,0.35,0.0010539749546982743,1.5531619248640949,-1.0532019105474417,1.7063090578814262,-1.18,1.2336909421185738,-1.1,7.583522101578469,5.94469613543796,4.583522101578469,10.5,12.0,8.5,-7.0,1.1742913864575444,-1.1806079991215384,0.0,flattop_minimum_physics_hold
4.9,flattop,8.703422735529642,0.8285450322540815,0.8285450322540815,0.8305471254759562,-0.1013762697516904,0.9299213020057718,3.835510608749685e-06,1.0684547105928687e-07,2997.1730316829685,47.34911369556425,1.8491136955642489,72.65088630443574,0.6054240525369645,3.208495781092585,0.7868454710592869,0.34421936406111053,1.1722617695970992,0.0,0.004499999999999951,0.011064581153810989,0.35965088097597636,0.7,1.8510268206588931,0.571026820658893,1.75,0.35,0.0010268206588930327,1.5530804619766791,-1.0532803588233963,1.7082442949541505,-1.18,1.2317557050458494,-1.1,7.579746887371759,5.939662516495681,4.579746887371759,10.5,12.0,8.5,-7.0,1.1779253410521084,-1.1833490901793546,0.0,flattop_minimum_physics_hold
4.92,flattop,8.703330059337171,0.8245674474409277,0.8245674474409277,0.8265562398475046,-0.10373076954994737,0.928298216990875,3.835315748234779e-06,1.066601186743425e-07,2994.913331896618,47.3656448203612,1.8656448203611973,72.6343551796388,0.6052862931636567,3.208265701099617,0.7866601186743425,0.3437400390410344,1.1720137734436211,0.0,0.004500000000000072,0.009068622600610463,0.3596603339476085,0.7,1.8509990178011515,0.5709990178011514,1.75,0.35,0.0009990178011513775,1.5529970534034543,-1.0533567351544089,1.7103649265179657,-1.18,1.2296350734820343,-1.1,7.575989813554271,5.93465308473903,4.575989813554271,10.5,12.0,8.5,-7.0,1.1819074262050429,-1.1863527760318138,0.0,flattop_minimum_physics_hold
4.94,flattop,8.703235279807847,0.8206189771919618,0.8206189771919618,0.8225932123164448,-0.10601935351623483,0.9266383307081966,3.83511647467954e-06,1.0647055961569445e-07,2992.656844958866,47.382096684607525,1.882096684607525,72.61790331539248,0.6051491942949373,3.208030401771682,0.7864705596156945,0.3432646679464722,1.1717671219992187,0.0,0.00450000000000006,0.006929646451665769,0.3596700014595996,0.7,1.8509705839423543,0.5709705839423541,1.75,0.35,0.0009705839423541664,1.5529117518270625,-1.0534309912995516,1.7126375089463064,-1.18,1.2273624910536935,-1.1,7.572250753498287,5.929667671331051,4.572250753498287,10.5,12.0,8.5,-7.0,1.1861748420547036,-1.1895716867587076,0.0,flattop_minimum_physics_hold
4.96,flattop,8.703138456806453,0.8167021150354982,0.8167021150354982,0.81866054611373,-0.10824057889969,0.9249426939351881,3.834912914575136e-06,1.06276913612907e-07,2990.4049961152264,47.3984698955298,1.8984698955298,72.6015301044702,0.605012750870585,3.2077900318923,0.7862769136129071,0.3427935510319961,1.1715219710777045,0.0,0.004500000000000063,0.004681385638608124,0.35967987740574175,0.7,1.8509415370419362,0.570941537041936,1.75,0.35,0.0009415370419360509,1.5528246111258082,-1.0535030803570518,1.7150262022567029,-1.18,1.224973797743297,-1.1,7.5685295691977705,5.924706092263696,4.5685295691977705,10.5,12.0,8.5,-7.0,1.1906602889039104,-1.192955058214989,0.0,flattop_minimum_physics_hold
4.98,flattop,8.703039651488472,0.8128193335192948,0.8128193335192948,0.8147607242773963,-0.11039304649132581,0.9232123800106206,3.834705197115093e-06,1.0607930297694605e-07,2988.1592076816946,47.414765110015345,1.9147651100153453,72.58523488998466,0.6048769574165388,3.2075447434463693,0.7860793029769461,0.34232698586514687,1.1712784755495864,0.0,0.004500000000000067,0.0023592965775054665,0.35968995554817573,0.7,1.850911895446542,0.5709118954465419,1.75,0.35,0.0009118954465419074,1.5527356863396258,-1.0535729567939154,1.7174933353287138,-1.18,1.222506664671286,-1.1,7.564826111360146,5.9197681484801965,4.564826111360146,10.5,12.0,8.5,-7.0,1.1952930285763756,-1.1964495326116642,0.0,flattop_minimum_physics_hold
5.0,flattop,8.702938926261462,0.8089730826512884,0.8089730826512884,0.8108962080852915,-0.11247540149944356,0.921448484150732,3.834493454112127e-06,1.0587785252292473e-07,2985.9208981463794,47.43098303417705,1.9309830341770535,72.56901696582295,0.6047418080485246,3.207294691523765,0.7858778525229247,0.341865267138484,1.1710367892441755,0.0,0.004499999999999917,0.0,0.35970022952133085,0.7,1.8508816778784387,0.5708816778784387,1.75,0.35,0.0008816778784387099,1.5526450336353161,-1.0536405764746872,1.72,-1.18,1.22,-1.1,7.561140219505213,5.914853626006953,4.561140219505213,10.5,12.0,8.5,-7.0,1.2,-1.2,0.0,flattop_minimum_physics_hold
5.02,flattop,8.702836344745633,0.805165788361307,0.805165788361307,0.8070694355062977,-0.11448633439031627,0.9196521227516233,3.8342778199133344e-06,1.0567268949126757e-07,2983.6914812735577,47.44712442288718,1.9471244228871782,72.55287557711281,0.6046072964759401,3.207040034220974,0.7856726894912676,0.3414086864834514,1.1707970648523434,0.0,0.0045000000000001,0.0023592965775054665,0.3597106928359453,0.7,1.8508509034236902,0.57085090342369,1.75,0.35,0.0008509034236901357,1.5525527102710706,-1.053705896689328,1.722506664671286,-1.18,1.2174933353287138,-1.1,7.557471722071093,5.909962296094793,4.557471722071093,10.5,12.0,8.5,-7.0,1.2047069714236243,-1.2035504673883357,0.0,flattop_minimum_physics_hold
5.04,flattop,8.702731971733671,0.8013998509756214,0.8013998509756214,0.8032828196684643,-0.11642458170273413,0.9178244326783556,3.834058431313812e-06,1.0546394346734269e-07,2981.472365210711,47.46319007928055,1.963190079280551,72.53680992071945,0.6044734160059954,3.206780932540847,0.7854639434673427,0.340957532286177,1.17055945382999,0.0,0.004500000000000064,0.004681385638608124,0.3597213388831655,0.7,1.8508195915201016,0.5708195915201013,1.75,0.35,0.0008195915201014038,1.5524587745603042,-1.0537688761801898,1.724973797743297,-1.18,1.2150262022567029,-1.1,7.553820436527146,5.905093915369529,4.553820436527146,10.5,12.0,8.5,-7.0,1.2093397110960895,-1.2070449417850109,0.0,flattop_minimum_physics_hold
5.06,flattop,8.702625873149806,0.7976776437112474,0.7976776437112474,0.7995387473434343,-0.11828892682996367,0.9159665705412111,3.833835427468745e-06,1.0525174629961296e-07,2979.2649515991066,47.47918085422742,1.9791808542274225,72.52081914577258,0.6043401595481048,3.2065175502905006,0.785251746299613,0.3405120895053214,1.1703241063022753,0.0,0.0045000000000000205,0.006929646451665769,0.35973216093871974,0.7,1.850787761944942,0.5707877619449419,1.75,0.35,0.0007877619449419441,1.552363285834826,-1.0538294751680761,1.7273624910536935,-1.18,1.2126375089463064,-1.1,7.550186169493767,5.900248225991691,4.550186169493767,10.5,12.0,8.5,-7.0,1.2138251579452963,-1.2104283132412923,0.0,flattop_minimum_physics_hold
5.08,flattop,8.702518116008179,0.7940015111926888,0.7940015111926888,0.7958395774519681,-0.12007820076690157,0.9140797119595904,3.83360894980404e-06,1.050362320163576e-07,2977.070634688496,47.49509764577646,1.995097645776461,72.50490235422353,0.6042075196185295,3.2062500539774765,0.7850362320163576,0.34007263949209243,1.1700911709686859,0.0,0.00449999999999996,0.009068622600610463,0.35974315216716574,0.7,1.8507554348024537,0.5707554348024536,1.75,0.35,0.0007554348024536413,1.552266304407361,-1.0538876553773677,1.7296350734820343,-1.18,1.2103649265179657,-1.1,7.546568716868985,5.895424955825315,4.546568716868985,10.5,12.0,8.5,-7.0,1.218092573794957,-1.2136472239681861,0.0,flattop_minimum_physics_hold
5.1,flattop,8.702408768370509,0.7903737679858865,0.7903737679858865,0.7921876395892877,-0.12179128282813897,0.9121650508140255,3.833379141925551e-06,1.0481753674101714e-07,2974.8908004564696,47.51094139856825,2.0109413985682494,72.48905860143175,0.6040754883452646,3.2059786127041927,0.7848175367410172,0.3396394598125374,1.1698607950089892,0.0,0.004499999999999981,0.011064581153810989,0.35975430562620814,0.7,1.8507226305111526,0.5707226305111526,1.75,0.35,0.0007226305111525734,1.5521678915334578,-1.0539433800601974,1.7317557050458494,-1.18,1.2082442949541505,-1.1,7.542967863961762,5.890623818615683,4.542967863961762,10.5,12.0,8.5,-7.0,1.2220746589478915,-1.2166509098206453,0.0,flattop_minimum_physics_hold
5.12,flattop,8.702297899303106,0.7867966971557541,0.7867966971557541,0.7885852325708202,-0.12342710133104053,0.9102237984867946,3.833146149526968e-06,1.0459579860621488e-07,2972.72682573305,47.52671310321966,2.026713103219663,72.47328689678034,0.6039440574731695,3.2057033980607605,0.7845957986062149,0.3392128240722263,1.1696331239901396,0.0,0.0045000000000000855,0.012886044652555575,0.35976561427108306,0.7,1.8506893697909323,0.5706893697909322,1.75,0.35,0.0006893697909322314,1.5520681093727968,-1.053996614019661,1.7336909421185738,-1.18,1.2063090578814262,-1.1,7.539383385631894,5.88584451417586,4.539383385631894,10.5,12.0,8.5,-7.0,1.2257086135424555,-1.2193920008784616,0.0,flattop_minimum_physics_hold
5.14,flattop,8.702185578833253,0.7832725488445546,0.7832725488445546,0.7850346230001544,-0.12498463424707465,0.9082571830916292,3.832910120296422e-06,1.0437115766650932e-07,2970.5800773310552,47.542413795679664,2.042413795679664,72.45758620432034,0.6038132183693361,3.2054245840162565,0.7843711576665093,0.33879300174343707,1.1694083017741923,0.0,0.004499999999999952,0.014504287529379224,0.359777070959008,0.7,1.8506556736499764,0.5706556736499764,1.75,0.35,0.0006556736499763999,1.5519670209499292,-1.0540473236320487,1.7354102648555156,-1.18,1.2045897351444843,-1.1,7.535815046436439,5.88108672858192,4.535815046436439,10.5,12.0,8.5,-7.0,1.2289371279438734,-1.2218272684982043,0.0,flattop_minimum_physics_hold
5.16,flattop,8.702071877904965,0.7798035388735233,0.7798035388735233,0.7815380438590388,-0.12646290981949512,0.9062664486930184,3.832671203821881e-06,1.0414375580993285e-07,2968.4519111827867,47.558044556556844,2.058044556556844,72.44195544344316,0.603682962028693,3.205142346808477,0.7841437558099329,0.33838025799495075,1.1691864704272845,0.0,0.004500000000000093,0.01589378912742351,0.3597886684536934,0.7,1.85062156337149,0.5706215633714898,1.75,0.35,0.0006215633714899258,1.55186469011447,-1.0540954768680826,1.7368865585100404,-1.18,1.2031134414899596,-1.1,7.532262600782534,5.876350134376714,4.532262600782534,10.5,12.0,8.5,-7.0,1.231709286551415,-1.2239183070547528,0.0,flattop_minimum_physics_hold
5.18,flattop,8.701956868334186,0.7763918473686549,0.7763918473686549,0.778097693121089,-0.12786100714695486,0.9042528545156098,3.8324295514953754e-06,1.0391373666837202e-07,2966.343671483598,47.57360651041927,2.0736065104192676,72.42639348958073,0.6035532790798395,3.2048568648323035,0.783913736668372,0.33797485352456547,1.1689677701297456,0.0,0.0044999999999999485,0.01703263617643859,0.35980039942991304,0.7,1.850587060500256,0.5705870605002558,1.75,0.35,0.0005870605002558043,1.5517611815007675,-1.0541410433131464,1.7380965410493203,-1.18,1.2019034589506796,-1.1,7.5287257930865294,5.871634390782041,4.5287257930865294,10.5,12.0,8.5,-7.0,1.2339813707678302,-1.2256321396209433,0.0,flattop_minimum_physics_hold
5.2,flattop,8.701840622763422,0.7730396174138388,0.7730396174138388,0.7747157323912468,-0.12917805673038482,0.9022176741442236,3.832185316416155e-06,1.0368124552684678e-07,2964.2566898428695,47.58910082506709,2.089100825067092,72.41089917493291,0.6034241597911075,3.2045683185266896,0.7836812455268468,0.33757704439443376,1.168752339087384,0.0,0.004500000000000049,0.0179028683781478,0.3598122564781308,0.7,1.8505521868290271,0.570552186829027,1.75,0.35,0.0005521868290270166,1.5516565604870811,-1.0541839941864972,1.739021130325903,-1.18,1.2009788696740968,-1.1,7.525204357939296,5.866939143919064,4.525204357939296,10.5,12.0,8.5,-7.0,1.2357175484677505,-1.2269417380334138,0.0,flattop_minimum_physics_hold
5.22,flattop,8.701723214615871,0.7697489537244742,0.7697489537244742,0.7713942855691565,-0.1304132409905207,0.9001621947149948,3.831938653292806e-06,1.0344642923174518e-07,2962.1922844429378,47.604528710778474,2.1045287107784745,72.39547128922152,0.603295594076846,3.204276890260383,0.7834464292317452,0.3371870818693288,1.1685403134440202,0.0,0.004499999999999959,0.018490761650878238,0.35982423210918096,0.7,1.8505169643847619,0.5705169643847617,1.75,0.35,0.0005169643847617762,1.5515508931542854,-1.0542243023594424,1.7396457450145737,-1.18,1.2003542549854263,-1.1,7.5216980202776185,5.862264027036827,4.5216980202776185,10.5,12.0,8.5,-7.0,1.2368904390917046,-1.2278264491428827,0.0,flattop_minimum_physics_hold
5.24,flattop,8.701604718049035,0.7665219213502107,0.7665219213502107,0.7681354375373424,-0.13156579474795368,0.8980877160981644,3.831689718344405e-06,1.0320943609807208e-07,2960.151759206499,47.619891419529225,2.1198914195292247,72.38010858047078,0.6031675715039231,3.203982764216441,0.7832094360980721,0.33680521225793947,1.1683318271953091,0.0,0.004499999999999989,0.01878704456652884,0.3598363187589983,0.7,1.850481415414711,0.5704814154147108,1.75,0.35,0.0004814154147108139,1.5514442462441325,-1.0542619423724764,1.7399605345685654,-1.18,1.2000394654314346,-1.1,7.5182064955615395,5.857608660748721,4.5182064955615395,10.5,12.0,8.5,-7.0,1.2374815454539025,-1.2282723205266537,0.0,flattop_minimum_physics_hold
